Player Name,Clean Name,From,To,Pos,Ht,Wt,Birth Date,Birth Date(TextToColumn),Birth_Year,RetireAge,Colleges,URL,player_id,birthday year,retire age,career length
Joe Kleine,Joe Kleine,1986,2000,C,11-Jun,255.0,1/4/1962,4/1/1962,1962,38.0,"Notre Dame, Arkansas",https://www.basketball-reference.com/players/k/kleinjo01.html,kleinjo01,1962.0,38,14
Charlie Scott*,Charlie Scott,1971,1980,G-F,5-Jun,175.0,12/15/1948,15/12/1948,1948,32.0,UNC,https://www.basketball-reference.com/players/s/scottch01.html,scottch01,1948.0,32,9
Charlie Villanueva,Charlie Villanueva,2006,2016,F,11-Jun,232.0,8/24/1984,24/8/1984,1984,32.0,UConn,https://www.basketball-reference.com/players/v/villach01.html,villach01,1984.0,32,10
John Havlicek*,John Havlicek,1963,1978,F-G,5-Jun,203.0,4/8/1940,8/4/1940,1940,38.0,Ohio State,https://www.basketball-reference.com/players/h/havlijo01.html,havlijo01,1940.0,38,15
Charlie Williams,Charlie Williams,1968,1973,G,Jun-00,165.0,9/5/1943,5/9/1943,1943,30.0,Seattle University,https://www.basketball-reference.com/players/w/willich01.html,willich01,1943.0,30,5
José Calderón,José Calderón,2006,2019,G,3-Jun,200.0,9/28/1981,28/9/1981,1981,38.0,,https://www.basketball-reference.com/players/c/caldejo01.html,caldejo01,1981.0,38,13
Cherokee Parks,Cherokee Parks,1996,2004,C-F,11-Jun,235.0,10/11/1972,11/10/1972,1972,32.0,Duke,https://www.basketball-reference.com/players/p/parksch02.html,parksch02,1972.0,32,8
Kenyon Martin,Kenyon Martin,2001,2015,F,9-Jun,234.0,12/30/1977,30/12/1977,1977,38.0,Cincinnati,https://www.basketball-reference.com/players/m/martike01.html,martike01,1977.0,38,14
Chick Halbert,Chick Halbert,1947,1951,C,9-Jun,225.0,2/27/1919,27/2/1919,1919,32.0,West Texas A&M University,https://www.basketball-reference.com/players/h/halbech01.html,halbech01,1919.0,32,4
Chico Vaughn,Chico Vaughn,1963,1970,G,2-Jun,190.0,2/19/1940,19/2/1940,1940,30.0,Southern Illinois,https://www.basketball-reference.com/players/v/vaughch01.html,vaughch01,1940.0,30,7
Kevin Ollie,Kevin Ollie,1998,2010,G,4-Jun,195.0,12/27/1972,27/12/1972,1972,38.0,UConn,https://www.basketball-reference.com/players/o/ollieke01.html,ollieke01,1972.0,38,12
Chris Bosh*,Chris Bosh,2004,2016,F-C,11-Jun,235.0,3/24/1984,24/3/1984,1984,32.0,Georgia Tech,https://www.basketball-reference.com/players/b/boshch01.html,boshch01,1984.0,32,12
Chris Boucher,Chris Boucher,2018,2025,F,9-Jun,200.0,1/11/1993,11/1/1993,1993,32.0,"New Mexico Junior College, Northwest College, Oregon",https://www.basketball-reference.com/players/b/bouchch01.html,bouchch01,1993.0,32,7
Kobe Bryant*,Kobe Bryant,1997,2016,G-F,6-Jun,212.0,8/23/1978,23/8/1978,1978,38.0,,https://www.basketball-reference.com/players/b/bryanko01.html,bryanko01,1978.0,38,19
Chris Copeland,Chris Copeland,2013,2016,F,9-Jun,239.0,3/17/1984,17/3/1984,1984,32.0,Colorado,https://www.basketball-reference.com/players/c/copelch01.html,copelch01,1984.0,32,3
Lenny Wilkens*,Lenny Wilkens,1961,1975,G,1-Jun,180.0,10/28/1937,28/10/1937,1937,38.0,Providence,https://www.basketball-reference.com/players/w/wilkele01.html,wilkele01,1937.0,38,14
Chris Duhon,Chris Duhon,2005,2013,G,1-Jun,185.0,8/31/1982,31/8/1982,1982,31.0,Duke,https://www.basketball-reference.com/players/d/duhonch01.html,duhonch01,1982.0,31,8
Chris Ford,Chris Ford,1973,1982,G-F,5-Jun,190.0,1/11/1949,11/1/1949,1949,33.0,Villanova,https://www.basketball-reference.com/players/f/fordch01.html,fordch01,1949.0,33,9
Mario Elie,Mario Elie,1991,2001,G-F,5-Jun,210.0,11/26/1963,26/11/1963,1963,38.0,American International College,https://www.basketball-reference.com/players/e/eliema01.html,eliema01,1963.0,38,10
Mark Bryant,Mark Bryant,1989,2003,F-C,9-Jun,245.0,4/25/1965,25/4/1965,1965,38.0,Seton Hall,https://www.basketball-reference.com/players/b/bryanma01.html,bryanma01,1965.0,38,14
Chris King,Chris King,1994,1999,F,8-Jun,215.0,7/24/1969,24/7/1969,1969,30.0,Wake Forest,https://www.basketball-reference.com/players/k/kingch01.html,kingch01,1969.0,30,5
Chris Mihm,Chris Mihm,2001,2009,C-F,Jul-00,265.0,7/16/1979,16/7/1979,1979,30.0,Texas,https://www.basketball-reference.com/players/m/mihmch01.html,mihmch01,1979.0,30,8
Chris Mills,Chris Mills,1994,2003,F,6-Jun,215.0,1/25/1970,25/1/1970,1970,33.0,"Kentucky, Arizona",https://www.basketball-reference.com/players/m/millsch01.html,millsch01,1970.0,33,9
Chris Morris,Chris Morris,1989,1999,F,8-Jun,210.0,1/20/1966,20/1/1966,1966,33.0,Auburn,https://www.basketball-reference.com/players/m/morrich01.html,morrich01,1966.0,33,10
Metta World Peace,Metta World Peace,2000,2017,F,7-Jun,260.0,11/13/1979,13/11/1979,1979,38.0,St. John's,https://www.basketball-reference.com/players/a/artesro01.html,artesro01,1979.0,38,17
Michael Cage,Michael Cage,1985,2000,F-C,9-Jun,224.0,1/28/1962,28/1/1962,1962,38.0,San Diego State,https://www.basketball-reference.com/players/c/cagemi01.html,cagemi01,1962.0,38,15
Chris Quinn,Chris Quinn,2007,2013,G,2-Jun,185.0,9/27/1983,27/9/1983,1983,30.0,Notre Dame,https://www.basketball-reference.com/players/q/quinnch01.html,quinnch01,1983.0,30,6
Mike Conley,Mike Conley,2008,2025,G,Jun-00,175.0,10/11/1987,11/10/1987,1987,38.0,Ohio State,https://www.basketball-reference.com/players/c/conlemi01.html,conlemi01,1987.0,38,17
Chris Whitney,Chris Whitney,1994,2004,G,Jun-00,168.0,10/5/1971,5/10/1971,1971,33.0,Clemson,https://www.basketball-reference.com/players/w/whitnch01.html,whitnch01,1971.0,33,10
Chris Wilcox,Chris Wilcox,2003,2013,F,10-Jun,221.0,9/3/1982,3/9/1982,1982,31.0,Maryland,https://www.basketball-reference.com/players/w/wilcoch01.html,wilcoch01,1982.0,31,10
Nick Collison,Nick Collison,2005,2018,F,10-Jun,255.0,10/26/1980,26/10/1980,1980,38.0,Kansas,https://www.basketball-reference.com/players/c/collini01.html,collini01,1980.0,38,13
Chuck Cooper*,Chuck Cooper,1951,1956,F,5-Jun,210.0,9/29/1926,29/9/1926,1926,30.0,Duquesne,https://www.basketball-reference.com/players/c/coopech01.html,coopech01,1926.0,30,5
Chuck Hayes,Chuck Hayes,2006,2016,F-C,6-Jun,240.0,6/11/1983,11/6/1983,1983,33.0,Kentucky,https://www.basketball-reference.com/players/h/hayesch01.html,hayesch01,1983.0,33,10
Richard Jefferson,Richard Jefferson,2002,2018,F,7-Jun,233.0,6/21/1980,21/6/1980,1980,38.0,Arizona,https://www.basketball-reference.com/players/j/jefferi01.html,jefferi01,1980.0,38,16
Chuck Noble,Chuck Noble,1956,1962,G,4-Jun,190.0,7/24/1931,24/7/1931,1931,31.0,Louisville,https://www.basketball-reference.com/players/n/noblech01.html,noblech01,1931.0,31,6
Richie Guerin*,Richie Guerin,1957,1970,G,4-Jun,195.0,5/29/1932,29/5/1932,1932,38.0,Iona College,https://www.basketball-reference.com/players/g/gueriri01.html,gueriri01,1932.0,38,13
Chuck Share,Chuck Share,1952,1960,C,11-Jun,235.0,3/14/1927,14/3/1927,1927,33.0,Bowling Green,https://www.basketball-reference.com/players/s/sharech01.html,sharech01,1927.0,33,8
Chuck Williams,Chuck Williams,1971,1978,G,2-Jun,175.0,6/6/1946,6/6/1946,1946,32.0,Colorado,https://www.basketball-reference.com/players/w/willich02.html,willich02,1946.0,32,7
Rickey Green,Rickey Green,1978,1992,G,Jun-00,170.0,8/18/1954,18/8/1954,1954,38.0,"Vincennes University, Michigan",https://www.basketball-reference.com/players/g/greenri01.html,greenri01,1954.0,38,14
Robert Horry,Robert Horry,1993,2008,F,10-Jun,240.0,8/25/1970,25/8/1970,1970,38.0,Alabama,https://www.basketball-reference.com/players/h/horryro01.html,horryro01,1970.0,38,15
Cincy Powell,Cincy Powell,1968,1975,F-C,7-Jun,220.0,2/25/1942,25/2/1942,1942,33.0,University of Portland,https://www.basketball-reference.com/players/p/powelci01.html,powelci01,1942.0,33,7
Stacey Augmon,Stacey Augmon,1992,2006,F-G,8-Jun,205.0,8/1/1968,1/8/1968,1968,38.0,UNLV,https://www.basketball-reference.com/players/a/augmost01.html,augmost01,1968.0,38,14
Steve Kerr,Steve Kerr,1989,2003,G,3-Jun,175.0,9/27/1965,27/9/1965,1965,38.0,Arizona,https://www.basketball-reference.com/players/k/kerrst01.html,kerrst01,1965.0,38,14
Clem Haskins,Clem Haskins,1968,1976,G,3-Jun,195.0,7/11/1943,11/7/1943,1943,33.0,Western Kentucky,https://www.basketball-reference.com/players/h/haskicl01.html,haskicl01,1943.0,33,8
Clemon Johnson,Clemon Johnson,1979,1988,C-F,10-Jun,240.0,9/12/1956,12/9/1956,1956,32.0,Florida A&M,https://www.basketball-reference.com/players/j/johnscl01.html,johnscl01,1956.0,32,9
Theo Ratliff,Theo Ratliff,1996,2011,C-F,10-Jun,225.0,4/17/1973,17/4/1973,1973,38.0,Wyoming,https://www.basketball-reference.com/players/r/ratlith01.html,ratlith01,1973.0,38,15
Thurl Bailey,Thurl Bailey,1984,1999,F-C,11-Jun,215.0,4/7/1961,7/4/1961,1961,38.0,NC State,https://www.basketball-reference.com/players/b/baileth01.html,baileth01,1961.0,38,15
Cliff Robinson,Cliff Robinson,1980,1992,F,9-Jun,220.0,3/13/1960,13/3/1960,1960,32.0,USC,https://www.basketball-reference.com/players/r/robincl01.html,robincl01,1960.0,32,12
Clifford Ray,Clifford Ray,1972,1981,C,9-Jun,230.0,1/21/1949,21/1/1949,1949,32.0,Oklahoma,https://www.basketball-reference.com/players/r/raycl01.html,raycl01,1949.0,32,9
Toni Kukoč*,Toni Kukoč,1994,2006,F,10-Jun,192.0,9/18/1968,18/9/1968,1968,38.0,,https://www.basketball-reference.com/players/k/kukocto01.html,kukocto01,1968.0,38,12
Clint Capela,Clint Capela,2015,2025,C,10-Jun,240.0,5/18/1994,18/5/1994,1994,31.0,,https://www.basketball-reference.com/players/c/capelca01.html,capelca01,1994.0,31,10
Clint Richardson,Clint Richardson,1980,1987,G,3-Jun,195.0,8/7/1956,7/8/1956,1956,31.0,Seattle University,https://www.basketball-reference.com/players/r/richacl01.html,richacl01,1956.0,31,7
Tony Massenburg,Tony Massenburg,1991,2005,F,9-Jun,220.0,7/31/1967,31/7/1967,1967,38.0,Maryland,https://www.basketball-reference.com/players/m/masseto01.html,masseto01,1967.0,38,14
Clyde Lee,Clyde Lee,1967,1976,F-C,10-Jun,205.0,3/14/1944,14/3/1944,1944,32.0,Vanderbilt,https://www.basketball-reference.com/players/l/leecl01.html,leecl01,1944.0,32,9
Tyson Chandler,Tyson Chandler,2002,2020,C,Jul-00,235.0,10/2/1982,2/10/1982,1982,38.0,,https://www.basketball-reference.com/players/c/chandty01.html,chandty01,1982.0,38,18
Walter Davis*,Walter Davis,1978,1992,G-F,6-Jun,193.0,9/9/1954,9/9/1954,1954,38.0,UNC,https://www.basketball-reference.com/players/d/daviswa03.html,daviswa03,1954.0,38,14
Cody Martin,Cody Martin,2020,2025,G-F,5-Jun,205.0,9/28/1995,28/9/1995,1995,30.0,"NC State, Nevada",https://www.basketball-reference.com/players/m/martico01.html,martico01,1995.0,30,5
Cody Zeller,Cody Zeller,2014,2024,C-F,11-Jun,240.0,10/5/1992,5/10/1992,1992,32.0,Indiana,https://www.basketball-reference.com/players/z/zelleco01.html,zelleco01,1992.0,32,10
Cole Aldrich,Cole Aldrich,2011,2018,C,11-Jun,250.0,10/31/1988,31/10/1988,1988,30.0,Kansas,https://www.basketball-reference.com/players/a/aldrico01.html,aldrico01,1988.0,30,7
Wesley Matthews,Wesley Matthews,2010,2024,G,5-Jun,220.0,10/14/1986,14/10/1986,1986,38.0,Marquette,https://www.basketball-reference.com/players/m/matthwe02.html,matthwe02,1986.0,38,14
Aaron Williams,Aaron Williams,1994,2008,F-C,9-Jun,220.0,10/2/1971,2/10/1971,1971,37.0,Xavier,https://www.basketball-reference.com/players/w/williaa01.html,williaa01,1971.0,37,14
Connie Simmons,Connie Simmons,1947,1956,C-F,8-Jun,222.0,3/15/1925,15/3/1925,1925,31.0,,https://www.basketball-reference.com/players/s/simmoco01.html,simmoco01,1925.0,31,9
Alex English*,Alex English,1977,1991,F,8-Jun,190.0,1/5/1954,5/1/1954,1954,37.0,South Carolina,https://www.basketball-reference.com/players/e/englial01.html,englial01,1954.0,37,14
Corey Gaines,Corey Gaines,1989,1995,G,3-Jun,195.0,6/1/1965,1/6/1965,1965,30.0,"UCLA, Loyola Marymount",https://www.basketball-reference.com/players/g/gaineco01.html,gaineco01,1965.0,30,6
Anfernee Hardaway,Anfernee Hardaway,1994,2008,G-F,7-Jun,195.0,7/18/1971,18/7/1971,1971,37.0,Memphis,https://www.basketball-reference.com/players/h/hardaan01.html,hardaan01,1971.0,37,14
Anthony Carter,Anthony Carter,2000,2012,G,1-Jun,190.0,6/16/1975,16/6/1975,1975,37.0,Hawaii,https://www.basketball-reference.com/players/c/cartean01.html,cartean01,1975.0,37,12
Corky Calhoun,Corky Calhoun,1973,1980,F,7-Jun,210.0,11/1/1950,1/11/1950,1950,30.0,Penn,https://www.basketball-reference.com/players/c/calhoco01.html,calhoco01,1950.0,30,7
Anthony Mason,Anthony Mason,1990,2003,F,8-Jun,250.0,12/14/1966,14/12/1966,1966,37.0,Tennessee State,https://www.basketball-reference.com/players/m/masonan01.html,masonan01,1966.0,37,13
Cory Alexander,Cory Alexander,1996,2005,G,1-Jun,185.0,6/22/1973,22/6/1973,1973,32.0,Virginia,https://www.basketball-reference.com/players/a/alexaco01.html,alexaco01,1973.0,32,9
Anthony Parker,Anthony Parker,1998,2012,G,6-Jun,215.0,6/19/1975,19/6/1975,1975,37.0,Bradley,https://www.basketball-reference.com/players/p/parkean01.html,parkean01,1975.0,37,14
Antonio McDyess,Antonio McDyess,1996,2011,F-C,9-Jun,220.0,9/7/1974,7/9/1974,1974,37.0,Alabama,https://www.basketball-reference.com/players/m/mcdyean01.html,mcdyean01,1974.0,37,15
Bernard King*,Bernard King,1978,1993,F,7-Jun,205.0,12/4/1956,4/12/1956,1956,37.0,Tennessee,https://www.basketball-reference.com/players/k/kingbe01.html,kingbe01,1956.0,37,15
Craig Hodges,Craig Hodges,1983,1992,G,2-Jun,190.0,6/27/1960,27/6/1960,1960,32.0,Cal State Long Beach,https://www.basketball-reference.com/players/h/hodgecr01.html,hodgecr01,1960.0,32,9
Curtis Perry,Curtis Perry,1971,1978,F,7-Jun,220.0,9/13/1948,13/9/1948,1948,30.0,Missouri State,https://www.basketball-reference.com/players/p/perrycu01.html,perrycu01,1948.0,30,7
Curtis Rowe,Curtis Rowe,1972,1979,F,7-Jun,225.0,7/2/1949,2/7/1949,1949,30.0,UCLA,https://www.basketball-reference.com/players/r/rowecu01.html,rowecu01,1949.0,30,7
Bill Laimbeer,Bill Laimbeer,1981,1994,C,11-Jun,245.0,5/19/1957,19/5/1957,1957,37.0,Notre Dame,https://www.basketball-reference.com/players/l/laimbbi01.html,laimbbi01,1957.0,37,13
Bill Wennington,Bill Wennington,1986,2000,C,Jul-00,245.0,4/26/1963,26/4/1963,1963,37.0,St. John's,https://www.basketball-reference.com/players/w/wennibi01.html,wennibi01,1963.0,37,14
D.J. Mbenga,D.J. Mbenga,2005,2011,C,Jul-00,245.0,12/30/1980,30/12/1980,1980,31.0,,https://www.basketball-reference.com/players/m/mbengdj01.html,mbengdj01,1980.0,31,6
Dāvis Bertāns,Dāvis Bertāns,2017,2024,F,10-Jun,225.0,11/12/1992,12/11/1992,1992,32.0,,https://www.basketball-reference.com/players/b/bertada01.html,bertada01,1992.0,32,7
Billy Paultz,Billy Paultz,1971,1985,C-F,11-Jun,235.0,7/30/1948,30/7/1948,1948,37.0,"Cameron University, St. John's",https://www.basketball-reference.com/players/p/paultbi01.html,paultbi01,1948.0,37,14
Bo Outlaw,Bo Outlaw,1994,2008,F,8-Jun,210.0,4/13/1971,13/4/1971,1971,37.0,"South Plains College, Houston",https://www.basketball-reference.com/players/o/outlabo01.html,outlabo01,1971.0,37,14
Brad Davis,Brad Davis,1978,1992,G,3-Jun,180.0,12/17/1955,17/12/1955,1955,37.0,Maryland,https://www.basketball-reference.com/players/d/davisbr01.html,davisbr01,1955.0,37,14
Dale Schlueter,Dale Schlueter,1969,1978,C,10-Jun,225.0,11/12/1945,12/11/1945,1945,33.0,Colorado State,https://www.basketball-reference.com/players/s/schluda01.html,schluda01,1945.0,33,9
Brian Shaw,Brian Shaw,1989,2003,G,6-Jun,190.0,3/22/1966,22/3/1966,1966,37.0,"Saint Mary's, UC Santa Barbara",https://www.basketball-reference.com/players/s/shawbr01.html,shawbr01,1966.0,37,14
Brook Lopez,Brook Lopez,2009,2025,C,1-Jul,282.0,4/1/1988,1/4/1988,1988,37.0,Stanford,https://www.basketball-reference.com/players/l/lopezbr01.html,lopezbr01,1988.0,37,16
Damion Lee,Damion Lee,2018,2025,G,5-Jun,210.0,10/21/1992,21/10/1992,1992,33.0,"Drexel, Louisville",https://www.basketball-reference.com/players/l/leeda03.html,leeda03,1992.0,33,7
Damon Jones,Damon Jones,1999,2009,G,3-Jun,185.0,8/25/1976,25/8/1976,1976,33.0,Houston,https://www.basketball-reference.com/players/j/jonesda01.html,jonesda01,1976.0,33,10
Charles Barkley*,Charles Barkley,1985,2000,F,6-Jun,252.0,2/20/1963,20/2/1963,1963,37.0,Auburn,https://www.basketball-reference.com/players/b/barklch01.html,barklch01,1963.0,37,15
Dan Dickau,Dan Dickau,2003,2008,G,Jun-00,190.0,9/16/1978,16/9/1978,1978,30.0,"Washington, Gonzaga",https://www.basketball-reference.com/players/d/dickada01.html,dickada01,1978.0,30,5
Charlie Criss,Charlie Criss,1978,1985,G,8-May,165.0,11/6/1948,6/11/1948,1948,37.0,New Mexico State,https://www.basketball-reference.com/players/c/crissch01.html,crissch01,1948.0,37,7
Dahntay Jones,Dahntay Jones,2004,2017,G-F,6-Jun,225.0,12/27/1980,27/12/1980,1980,37.0,"Rutgers University, Duke",https://www.basketball-reference.com/players/j/jonesda02.html,jonesda02,1980.0,37,13
Dan Issel*,Dan Issel,1971,1985,C-F,9-Jun,235.0,10/25/1948,25/10/1948,1948,37.0,Kentucky,https://www.basketball-reference.com/players/i/isselda01.html,isselda01,1948.0,37,14
Dan Majerle,Dan Majerle,1989,2002,G-F,6-Jun,215.0,9/9/1965,9/9/1965,1965,37.0,Central Michigan University,https://www.basketball-reference.com/players/m/majerda01.html,majerda01,1965.0,37,13
Dana Barros,Dana Barros,1990,2004,G,11-May,163.0,4/13/1967,13/4/1967,1967,37.0,Boston College,https://www.basketball-reference.com/players/b/barroda01.html,barroda01,1967.0,37,14
Daniel Theis,Daniel Theis,2018,2025,C,8-Jun,245.0,4/4/1992,4/4/1992,1992,33.0,,https://www.basketball-reference.com/players/t/theisda01.html,theisda01,1992.0,33,7
Danny Ferry,Danny Ferry,1991,2003,F,10-Jun,230.0,10/17/1966,17/10/1966,1966,37.0,Duke,https://www.basketball-reference.com/players/f/ferryda01.html,ferryda01,1966.0,37,12
Danny Green,Danny Green,2010,2024,G-F,6-Jun,215.0,6/22/1987,22/6/1987,1987,37.0,UNC,https://www.basketball-reference.com/players/g/greenda02.html,greenda02,1987.0,37,14
Danny Manning,Danny Manning,1989,2003,F-C,10-Jun,230.0,5/17/1966,17/5/1966,1966,37.0,Kansas,https://www.basketball-reference.com/players/m/mannida01.html,mannida01,1966.0,37,14
Danny Fortson,Danny Fortson,1998,2007,F,7-Jun,260.0,3/27/1976,27/3/1976,1976,31.0,Cincinnati,https://www.basketball-reference.com/players/f/fortsda01.html,fortsda01,1976.0,31,9
Danny Granger,Danny Granger,2006,2015,F,9-Jun,222.0,4/20/1983,20/4/1983,1983,32.0,"Bradley, New Mexico",https://www.basketball-reference.com/players/g/grangda01.html,grangda01,1983.0,32,9
Darrick Martin,Darrick Martin,1995,2008,G,11-May,170.0,3/6/1971,6/3/1971,1971,37.0,UCLA,https://www.basketball-reference.com/players/m/martida01.html,martida01,1971.0,37,13
David Wesley,David Wesley,1994,2007,G,Jun-00,190.0,11/14/1970,14/11/1970,1970,37.0,Baylor,https://www.basketball-reference.com/players/w/wesleda01.html,wesleda01,1970.0,37,13
DeAndre Jordan,DeAndre Jordan,2009,2025,C,11-Jun,265.0,7/21/1988,21/7/1988,1988,37.0,Texas A&M,https://www.basketball-reference.com/players/j/jordade01.html,jordade01,1988.0,37,16
Danny Vranes,Danny Vranes,1982,1988,F,7-Jun,210.0,10/29/1958,29/10/1958,1958,30.0,Utah,https://www.basketball-reference.com/players/v/vraneda01.html,vraneda01,1958.0,30,6
Danny Young,Danny Young,1985,1995,G,3-Jun,175.0,7/26/1962,26/7/1962,1962,33.0,Wake Forest,https://www.basketball-reference.com/players/y/youngda01.html,youngda01,1962.0,33,10
Dante Cunningham,Dante Cunningham,2010,2019,F,8-Jun,230.0,4/22/1987,22/4/1987,1987,32.0,Villanova,https://www.basketball-reference.com/players/c/cunnida01.html,cunnida01,1987.0,32,9
Danuel House Jr.,Danuel House Jr.,2017,2024,G,6-Jun,220.0,6/7/1993,7/6/1993,1993,31.0,Texas A&M,https://www.basketball-reference.com/players/h/houseda01.html,houseda01,1993.0,31,7
Darel Carrier,Darel Carrier,1968,1973,G,3-Jun,185.0,10/26/1940,26/10/1940,1940,33.0,Western Kentucky,https://www.basketball-reference.com/players/c/carrida01.html,carrida01,1940.0,33,5
Dario Šarić,Dario Šarić,2017,2025,F-C,10-Jun,225.0,4/8/1994,8/4/1994,1994,31.0,,https://www.basketball-reference.com/players/s/saricda01.html,saricda01,1994.0,31,8
Darius Miller,Darius Miller,2013,2021,F,6-Jun,225.0,3/21/1990,21/3/1990,1990,31.0,Kentucky,https://www.basketball-reference.com/players/m/milleda01.html,milleda01,1990.0,31,8
Darius Songaila,Darius Songaila,2004,2011,F,9-Jun,248.0,2/14/1978,14/2/1978,1978,33.0,Wake Forest,https://www.basketball-reference.com/players/s/songada01.html,songada01,1978.0,33,7
Darnell Hillman,Darnell Hillman,1972,1980,F-C,9-Jun,215.0,8/29/1949,29/8/1949,1949,31.0,San Jose State,https://www.basketball-reference.com/players/h/hillmda01.html,hillmda01,1949.0,31,8
Darnell Valentine,Darnell Valentine,1982,1991,G,1-Jun,183.0,2/3/1959,3/2/1959,1959,32.0,Kansas,https://www.basketball-reference.com/players/v/valenda01.html,valenda01,1959.0,32,9
Doug Christie,Doug Christie,1993,2007,G-F,6-Jun,200.0,5/9/1970,9/5/1970,1970,37.0,Pepperdine,https://www.basketball-reference.com/players/c/chrisdo01.html,chrisdo01,1970.0,37,14
Dwight Howard,Dwight Howard,2005,2022,C,10-Jun,265.0,12/8/1985,8/12/1985,1985,37.0,,https://www.basketball-reference.com/players/h/howardw01.html,howardw01,1985.0,37,17
Darrell Arthur,Darrell Arthur,2009,2018,F,9-Jun,235.0,3/25/1988,25/3/1988,1988,30.0,Kansas,https://www.basketball-reference.com/players/a/arthuda01.html,arthuda01,1988.0,30,9
Darrell Griffith,Darrell Griffith,1981,1991,G,4-Jun,190.0,6/16/1958,16/6/1958,1958,33.0,Louisville,https://www.basketball-reference.com/players/g/griffda01.html,griffda01,1958.0,33,10
Darrell Walker,Darrell Walker,1984,1993,G,4-Jun,180.0,3/9/1961,9/3/1961,1961,32.0,Arkansas,https://www.basketball-reference.com/players/w/walkeda01.html,walkeda01,1961.0,32,9
Dwyane Wade*,Dwyane Wade,2004,2019,G,4-Jun,220.0,1/17/1982,17/1/1982,1982,37.0,Marquette,https://www.basketball-reference.com/players/w/wadedw01.html,wadedw01,1982.0,37,15
Eddie Jones,Eddie Jones,1995,2008,G-F,6-Jun,190.0,10/20/1971,20/10/1971,1971,37.0,Temple,https://www.basketball-reference.com/players/j/jonesed02.html,jonesed02,1971.0,37,13
Darryl Dawkins,Darryl Dawkins,1976,1989,C,11-Jun,251.0,1/11/1957,11/1/1957,1957,32.0,,https://www.basketball-reference.com/players/d/dawkida01.html,dawkida01,1957.0,32,13
Darvin Ham,Darvin Ham,1997,2005,F,7-Jun,220.0,7/23/1973,23/7/1973,1973,32.0,Texas Tech,https://www.basketball-reference.com/players/h/hamda01.html,hamda01,1973.0,32,8
Darwin Cook,Darwin Cook,1981,1989,G,3-Jun,184.0,8/6/1958,6/8/1958,1958,31.0,University of Portland,https://www.basketball-reference.com/players/c/cookda01.html,cookda01,1958.0,31,8
Elden Campbell,Elden Campbell,1991,2005,C,11-Jun,215.0,7/23/1968,23/7/1968,1968,37.0,Clemson,https://www.basketball-reference.com/players/c/campbel01.html,campbel01,1968.0,37,14
Elton Brand,Elton Brand,2000,2016,F-C,9-Jun,275.0,3/11/1979,11/3/1979,1979,37.0,Duke,https://www.basketball-reference.com/players/b/brandel01.html,brandel01,1979.0,37,16
Eric Gordon,Eric Gordon,2009,2025,G-F,3-Jun,215.0,12/25/1988,25/12/1988,1988,37.0,Indiana,https://www.basketball-reference.com/players/g/gordoer01.html,gordoer01,1988.0,37,16
Erick Dampier,Erick Dampier,1997,2012,C,11-Jun,265.0,7/14/1975,14/7/1975,1975,37.0,Mississippi State,https://www.basketball-reference.com/players/d/dampier01.html,dampier01,1975.0,37,15
Dave Feitl,Dave Feitl,1987,1992,C,11-Jun,235.0,6/8/1962,8/6/1962,1962,30.0,Texas-El Paso,https://www.basketball-reference.com/players/f/feitlda01.html,feitlda01,1962.0,30,5
Dave Gambee,Dave Gambee,1959,1970,F,6-Jun,215.0,4/16/1937,16/4/1937,1937,33.0,Oregon State,https://www.basketball-reference.com/players/g/gambeda01.html,gambeda01,1937.0,33,11
Fred Roberts,Fred Roberts,1984,1997,F-C,10-Jun,218.0,8/14/1960,14/8/1960,1960,37.0,BYU,https://www.basketball-reference.com/players/r/roberfr01.html,roberfr01,1960.0,37,13
Dave Lattin,Dave Lattin,1968,1973,F-C,6-Jun,225.0,12/23/1943,23/12/1943,1943,30.0,Texas-El Paso,https://www.basketball-reference.com/players/l/lattida01.html,lattida01,1943.0,30,5
George Hill,George Hill,2009,2023,G,4-Jun,188.0,5/4/1986,4/5/1986,1986,37.0,IUPUI,https://www.basketball-reference.com/players/h/hillge01.html,hillge01,1986.0,37,14
Glen Rice,Glen Rice,1990,2004,F,8-Jun,215.0,5/28/1967,28/5/1967,1967,37.0,Michigan,https://www.basketball-reference.com/players/r/ricegl01.html,ricegl01,1967.0,37,14
Dave Twardzik,Dave Twardzik,1973,1980,G,1-Jun,175.0,9/20/1950,20/9/1950,1950,30.0,Old Dominion,https://www.basketball-reference.com/players/t/twardda01.html,twardda01,1950.0,30,7
David Benoit,David Benoit,1992,2001,F,8-Jun,220.0,5/9/1968,9/5/1968,1968,33.0,Alabama,https://www.basketball-reference.com/players/b/benoida01.html,benoida01,1968.0,33,9
Goran Dragić,Goran Dragić,2009,2023,G,4-Jun,190.0,5/6/1986,6/5/1986,1986,37.0,,https://www.basketball-reference.com/players/d/dragigo01.html,dragigo01,1986.0,37,14
Grant Long,Grant Long,1989,2003,F,8-Jun,225.0,3/12/1966,12/3/1966,1966,37.0,Eastern Michigan,https://www.basketball-reference.com/players/l/longgr01.html,longgr01,1966.0,37,14
David Thompson*,David Thompson,1976,1984,G-F,4-Jun,195.0,7/13/1954,13/7/1954,1954,30.0,NC State,https://www.basketball-reference.com/players/t/thompda01.html,thompda01,1954.0,30,8
